106	1	6	4	57	28.37869314	14.9525332	16.96381197	22.34590056	27.41564735	34.50453373	36.71237633	40.05594991	39.50153508	36.51690108	30.22461042	21.7253128	16.77979482
107	2	6	2	0	2.718043721	-10.47066701	-9.110046998	-2.511152248	3.186364196	8.095382886	10.25797333	15.4486068	13.88511565	10.16931936	2.739862983	-4.123969706	-7.786525684
108	2	5	3	58	22.78170195	18.3304263	19.76659847	23.83456049	26.31000428	26.18124358	25.66422396	24.01733197	24.03325578	24.00819427	22.75795644	20.73006032	18.11790147
109	2	7	4	0	7.180053893	-3.825899977	-2.029381038	0.651462285	6.119030516	12.05865877	13.91624508	17.09677579	16.73953063	12.81203567	6.916851417	2.662174543	0.666008118
110	2	6	4	59	18.80880708	10.02158733	11.94547407	13.80504994	17.1421275	21.1008638	22.64209247	25.92157815	25.89088293	24.2773719	21.49418642	16.99538541	12.50002934
111	2	1	4	0	12.95391293	18.1463249	17.0673449	15.59288886	12.60343726	9.239638112	7.882942202	6.120630169	8.91004907	13.083345	14.57661532	16.37012707	17.48705224
112	2	3	4	0	25.42353625	26.33156667	27.03662983	27.05753828	26.93189706	26.10404596	25.35917093	23.67901628	23.40894925	23.95788875	24.70755559	25.37859941	25.97990596
113	2	2	2	0	23.93003412	12.74111247	15.58843106	19.91880261	25.56699986	29.37038991	30.82958665	31.66390071	31.23324578	29.14029478	25.30249336	19.55562261	14.34596733
114	1	7	1	0	6.815662779	-2.555411712	-0.840731614	1.918367058	6.010477216	9.532690478	12.21738902	15.86775398	15.67761869	11.5146671	7.740933929	2.156460371	-0.497817039
115	2	7	2	0	7.643234	-3.969655842	-1.641730639	1.607677552	7.251550793	13.19372793	14.90518978	17.17745205	17.03540335	13.02451416	7.394000264	2.998662007	0.523938571
116	1	7	1	60	9.625821286	1.461783096	2.756039023	5.511319582	8.722866713	12.57277528	14.56095106	17.81266344	17.49560604	13.8594786	10.11243547	5.054214714	3.269912402
117	2	7	2	0	11.15691146	-1.095130505	3.465860993	6.678583642	11.54152935	13.84999455	16.44804088	20.65445437	21.44376289	16.68382321	12.35404882	7.338623846	1.522763386
118	2	1	3	0	22.91700115	24.71195596	24.64284322	24.36208324	23.43298295	21.31838096	20.6388179	19.19313255	20.60655632	22.19874983	24.18715737	25.11313344	25.39585048
119	2	1	3	0	22.01315817	23.08991968	23.05307812	22.57567999	21.34822784	19.91222151	19.10163049	18.22276438	20.6884396	23.08406265	24.95683781	25.20333858	23.80038263
120	2	5	3	61	25.81436261	25.14481853	25.07106243	25.78440158	26.40600999	26.7157081	26.43482745	26.03054014	26.25091132	25.98296563	25.75762385	25.40606258	25.0168393
121	2	5	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
122	2	2	3	0	30.50657932	21.78256971	24.54266528	28.43593856	32.49495649	35.74370039	36.15199784	35.37163606	33.8594364	34.33981641	32.23028533	27.5584848	22.88891294
123	1	7	4	62	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
124	2	11	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
125	2	8	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
126	2	2	4	0	29.1606348	19.89781229	21.78267341	25.75652492	29.06211305	32.7178117	33.77186359	36.01617608	35.68846041	35.04498126	32.011655	25.85727202	20.86578522
127	2	1	4	63	25.26511387	27.38667569	27.93208473	27.8632009	27.04747019	25.33959062	24.62822507	22.94306523	22.88842287	22.82145951	23.75825684	24.94114288	26.50150011
128	2	1	1	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
129	2	10	4	64	21.00438783	14.94989852	17.32153504	19.48978134	21.69434366	23.77987795	24.48158481	25.16075574	24.89385486	23.51847011	21.3907623	18.46486071	16.04248165
130	2	7	2	0	11.43313495	-3.29860973	1.163633859	6.034585671	12.55188695	16.79703698	19.18859655	22.08096091	23.32246692	18.06958294	11.7451888	5.460448302	1.129164542
131	1	7	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
